id,bin,area_km2,harbors,overlaps,kcal_all,kcal_cerleg,kcal_bantub,kcal_density,pop_1500,cities_1500,pop_1700,cities_1700,pop_1800,cities_1800,origin_lon,origin_lat,rf_pred_1800,rf_resid_1800
QN-129,0_0_0,8040,0,3,2032478061568,2032478061568,823945959424,252.8,0,0,0,0,0,0,34.05058,6.49983,0,-0.12
QR-131,0_0_0,4605,0,3,1203692761600,1203692761600,455214273088,261.4,0,0,0,0,0,0,35.85619,5.40389,0,-0.03
QR-130,0_0_0,280,0,1,54001704960,54001704960,14099374592,192.9,0,0,0,0,0,0,35.88214,5.95401,0,-0.1
QM-131,1_0_0,6409,0,4,2519754231808,2519754231808,717278132736,393.1,0,0,0,0,0,0,33.5565,5.15236,0,-0.0
QP-131,1_0_0,8573,0,4,2943460737024,2933683427328,1116978875520,343.3,0,0,0,0,0,0,34.94889,5.40389,0,-0.14
QP-130,1_0_0,456,0,1,299853729792,299853729792,172620953600,657.1,0,0,0,0,0,0,34.70635,5.99677,0,-0.0
QQ-129,1_0_0,406,0,1,328085827584,328085827584,186376105984,807.4,0,0,0,0,0,0,35.4145,6.224,0,-0.0
QN-130,1_0_0,9667,0,4,3112379718656,3112379718656,1058554588672,322.0,0,0,0,0,0,0,34.00566,5.95186,1,-0.2
QN-131,1_0_0,7284,0,3,2757818535936,2757818535936,824001031680,378.6,0,0,0,0,0,0,34.00566,5.40389,0,-0.0
QQ-130,1_0_0,248,0,1,78660894720,78660894720,20653380608,317.7,0,0,0,0,0,0,35.4145,5.68401,0,-0.0
QO-129,1_0_0,476,0,1,154440933376,154440933376,77835707392,324.6,0,0,0,0,0,0,34.40092,6.14949,0,-0.0
QO-131,1_0_0,13126,0,5,4694818491904,4678526762496,1579444554080,357.7,0,0,0,0,0,0,34.49974,5.09846,1,-0.29
QM-132,1_0_0,3815,0,2,1860313223168,1860313223168,573282763776,487.6,0,0,0,0,0,0,33.60142,4.74812,0,-0.0
QM-129,0_0_0,17369,0,6,4758289465344,4758289465344,1708805620224,274.0,0,0,0,0,0,0,33.5565,6.10457,2,-0.36
QO-132,0_0_0,12980,0,5,3709405298688,3689834845184,1252579165408,285.8,0,0,0,0,0,0,34.45482,4.60439,1,-0.28
QX-127,1_0_0,30382,0,14,18103018373120,18103018373120,5582463478784,595.8,0,0,0,0,0,0,38.68588,7.55984,191,-1.95
QY-124,1_0_0,39752,0,18,16830263868416,16830263868416,5689331809024,423.4,0,0,0,0,0,0,39.15562,8.92392,29,-1.26
QX-125,1_1_0,70378,0,25,27240382151926,27199135510774,9113552903903,387.1,0,0,0,0,0,0,38.6769,8.65579,303,-2.12
QZ-126,1_1_0,71596,0,25,26278857333238,26269450355190,9341959243872,367.0,0,0,0,0,0,0,39.62326,8.11394,291,-2.11
RA-124,1_1_0,74969,0,26,24787035469256,24781777427912,8717262213512,330.6,0,0,0,0,0,0,40.10522,8.90732,291,-2.11
QX-126,1_0_0,43001,0,18,21868087670784,21868087670784,6932850844160,508.5,0,0,0,0,0,0,38.76673,8.07188,542,-2.34
QW-124,1_1_0,65730,0,25,25968271911350,25919244110262,8671565825623,395.1,0,0,0,0,0,0,38.23673,8.94325,311,-2.13
QY-125,1_1_0,72327,0,27,27257673679094,27221914813686,9220249473856,376.9,0,0,0,0,0,0,39.12606,8.40426,298,-2.12
QZ-127,0_0_0,14442,0,5,4272135682560,4267986745856,1405064278144,295.8,0,0,0,0,0,0,39.62326,7.57396,2,-0.4
QW-127,1_0_0,26109,0,12,16493447736320,16493447736320,5068334401536,631.7,0,0,0,0,0,0,38.38944,7.4251,57,-1.51
QW-125,1_0_0,44162,0,20,19766930937856,19761672896512,6429338648192,447.6,0,0,0,0,0,0,38.22034,8.38394,30,-1.28
QX-124,1_0_0,45512,0,18,17635691243008,17612404969984,5999174861696,387.5,0,0,0,0,0,0,38.70385,9.10495,44,-1.41
RA-126,1_0_0,12623,0,3,4083263157248,4079114220544,1921234080896,323.5,0,0,0,0,0,0,40.0909,7.84395,1,-0.28
RA-127,1_0_0,22145,0,7,9450412239360,9446263302656,3944764183680,426.7,0,0,0,0,0,0,40.15014,7.25442,2,-0.37
QY-126,1_0_0,43761,0,18,22174170098688,22174170098688,7030153478656,506.7,0,0,0,0,0,0,38.92843,7.98205,533,-2.33
RA-125,1_1_0,71768,0,25,26135750122166,26126343144118,9634266623744,364.2,0,0,0,0,0,0,40.0909,8.38394,291,-2.11
QY-127,1_0_0,27142,0,10,13952156996608,13952156996608,4318876575744,514.0,0,0,0,0,0,0,39.19792,7.25442,172,-1.91
QZ-125,1_1_0,73786,0,30,25665344230440,25642744148008,8854470961991,347.8,0,0,0,0,0,0,39.68301,8.61986,291,-2.11
QY-123,0_0_0,28694,0,10,7274132836096,7265727616768,2708459013760,253.5,0,0,0,0,0,0,39.19792,9.69783,12,-0.94
QY-122,0_0_0,29482,0,10,7378925879808,7370520660480,2773527661184,250.3,0,0,0,0,0,0,39.19792,9.75173,12,-0.95
QL-124,0_0_0,26135,0,11,6450663030784,6450663030784,2453236069376,246.8,0,0,0,0,0,0,33.0763,9.19391,3,-0.47
QI-125,1_0_0,20811,0,7,7106346973184,7106346973184,2698248492544,341.5,0,0,0,0,0,0,31.67338,8.38394,2,-0.36
QI-126,1_0_0,20839,0,7,6703171786752,6703171786752,2506255359488,321.7,0,0,0,0,0,0,31.67338,7.84395,2,-0.36
QM-125,0_0_0,36452,0,17,9187115204608,9187115204608,3036496830464,252.0,0,0,0,0,0,0,33.50261,8.35036,21,-1.14
QL-127,0_1_0,58459,0,25,15026556080128,15026556080128,4910958400256,257.0,0,0,0,0,0,0,33.09836,7.74849,74,-1.6
QK-125,0_1_0,113920,0,40,30603374004224,30603374004224,10002928542720,268.6,0,0,0,0,0,0,32.73005,8.60189,109,-1.75
QJ-127,0_0_0,20883,0,7,5997887664128,5997887664128,2348647349248,287.2,0,0,0,0,0,0,32.14102,7.57396,2,-0.36
QL-126,0_1_0,91734,0,35,24420604288512,24420604288512,7951750448640,266.2,0,0,0,0,0,0,33.09836,8.09883,80,-1.63
QH-123,0_1_0,77084,0,28,21384496226304,21384496226304,6688584191488,277.4,0,0,0,0,0,0,31.20574,9.7339,156,-1.88
QJ-126,1_0_0,20849,0,6,6955936562176,6955936562176,2825581230080,333.6,0,0,0,0,0,0,32.14102,8.11394,2,-0.36
QH-125,0_0_0,54908,0,22,14956918356992,14956918356992,4149046593280,272.4,0,0,0,0,0,0,31.20574,8.65393,80,-1.63
QK-124,0_1_0,121363,0,43,32410964376576,32410964376576,10590782784512,267.1,0,0,0,0,0,0,32.58632,8.90732,346,-2.17
QL-125,0_1_0,107213,0,39,28501447493632,28501447493632,9306540092160,265.8,0,0,0,0,0,0,33.06243,8.62884,83,-1.65
QK-126,0_0_0,30570,0,11,8652429202432,8652429202432,3252122594816,283.0,0,0,0,0,0,0,32.60866,7.84395,14,-1.01
QI-124,0_1_0,64250,0,25,17735838177280,17735838177280,5493809702656,276.0,0,0,0,0,0,0,31.67338,8.92392,105,-1.73
QJ-129,1_0_0,20909,0,7,7042701670400,7042701670400,2428322411520,336.8,0,0,0,0,0,0,32.14102,6.49399,2,-0.36
QJ-128,0_0_0,20706,0,7,5180704008192,5180704008192,1879223554560,250.2,0,0,0,0,0,0,32.14102,7.03397,1,-0.26
QJ-124,0_1_0,134823,0,46,35756685111936,35756685111936,11621623812608,265.2,0,0,0,0,0,0,32.14615,9.19478,422,-2.24
QJ-125,0_0_0,47075,0,19,13908960000000,13908960000000,4864488975360,295.5,0,0,0,0,0,0,32.14102,8.65393,85,-1.65
QK-123,0_0_0,42358,0,17,11373021979648,11373021979648,3975837533184,268.5,0,0,0,0,0,0,32.60866,9.4639,33,-1.31
QH-126,0_0_0,29373,0,13,8060267380736,8060267380736,2105276868608,274.4,0,0,0,0,0,0,31.20574,8.11394,14,-1.0
QF-123,0_1_0,73780,0,28,19851730060288,19851730060288,5849383644928,269.1,0,0,0,0,0,0,30.27046,9.7339,78,-1.62
QE-124,0_0_0,54232,0,21,13809617848320,13809617848320,3624424570880,254.6,0,0,0,0,0,0,29.85544,8.79952,73,-1.6
QE-126,0_0_0,19279,0,9,4529487021056,4529487021056,1141234721536,234.9,0,0,0,0,0,0,29.75663,7.80239,0,-0.14
QD-124,0_0_0,20906,0,8,5112302572544,5112302572544,1371068985088,244.5,0,0,0,0,0,0,29.5051,8.99715,1,-0.19
QH-128,0_1_0,102504,0,39,30437376874496,30437376874496,9697055597568,296.9,0,0,0,0,0,0,31.07715,6.91306,351,-2.18
QF-124,0_1_0,127972,0,49,35032421086976,35032421086976,11150215752448,273.8,0,0,0,0,0,0,30.3046,9.16783,405,-2.23
QG-124,0_1_0,136013,0,52,37635009942784,37635009942784,12193043827840,276.7,0,0,0,0,0,0,30.78969,8.95223,483,-2.29
QG-127,0_1_0,112292,0,41,32566468309504,32566468309504,10370931861248,290.0,0,0,0,0,0,0,30.69088,7.28137,345,-2.17
QG-122,1_0_0,41466,0,19,13873428326400,13873428326400,4593186345984,334.6,0,0,0,0,0,0,30.7381,10.00389,30,-1.27
QF-125,0_1_0,120905,0,47,33797811103232,33797811103232,10657738476288,279.5,0,0,0,0,0,0,30.28664,8.65579,356,-2.18
QH-124,0_1_0,143569,0,54,38528332426112,38528332426112,12535872729856,268.4,0,0,0,0,0,0,31.09512,9.32054,264,-2.07
QE-123,0_0_0,31823,0,14,8738270210048,8738270210048,2298557056000,274.6,0,0,0,0,0,0,29.80282,9.4639,25,-1.21
QD-126,0_0_0,17641,0,5,3775717490688,3775717490688,1035326422016,214.0,0,0,0,0,0,0,29.55002,8.05392,1,-0.18
QD-125,0_0_0,17686,0,7,4090608323584,4090608323584,1059511017984,231.3,0,0,0,0,0,0,29.15476,8.60189,1,-0.18
QG-126,0_1_0,122985,0,46,34773865988096,34773865988096,11121732845824,282.7,0,0,0,0,0,0,30.58308,7.85629,461,-2.28
QF-126,0_1_0,114813,0,43,32817482620416,32817482620416,10319416823296,285.8,0,0,0,0,0,0,30.3046,8.13477,343,-2.17
QG-125,0_1_0,128283,0,49,36038612399104,36038612399104,11541442930432,280.9,0,0,0,0,0,0,30.67291,8.39528,739,-2.45
QC-124,0_0_0,13565,0,5,3220579548160,3220579548160,813931481088,237.4,0,0,0,0,0,0,28.84933,8.85342,1,-0.18
QG-123,0_1_0,136645,0,50,36505161047424,36505161047424,11705117522176,267.2,0,0,0,0,0,0,30.75376,9.5002,341,-2.17
QK-121,0_1_0,59219,0,24,14932100526208,14932100526208,4971030310144,252.2,0,0,0,0,0,0,32.60866,10.54387,77,-1.61
QJ-115,0_1_0,93953,0,34,15165017223512,15165017223512,3978840189216,161.4,0,0,0,0,0,0,32.2809,14.0906,14,-1.01
QI-118,0_0_0,20995,0,7,5419559261696,5419559261696,2320628976256,258.1,0,0,0,0,0,0,31.67338,12.16383,1,-0.27
QK-122,0_1_0,61027,0,25,16784297017344,16784297017344,5621209916672,275.0,0,0,0,0,0,0,32.60866,10.00389,89,-1.67
QI-119,1_0_0,21773,0,7,8335876922880,8335876922880,3332863548800,382.8,0,0,0,0,0,0,31.67338,11.62384,2,-0.37
QI-122,0_1_0,68762,0,27,19320694736384,19320694736384,6230090333440,281.0,0,0,0,0,0,0,31.67338,10.00389,195,-1.96
QJ-121,0_1_0,145260,0,49,35119466839808,35119466839808,11162044452256,241.8,0,0,0,0,0,0,32.25395,10.71293,834,-2.5
QK-120,0_1_0,141718,0,46,32904357970304,32904357970304,10268888670240,232.2,0,0,0,0,0,0,32.64022,11.05429,595,-2.37
QI-117,0_0_0,20131,0,7,3102863829504,3102863829504,1240695382304,154.1,0,0,0,0,0,0,31.67338,12.70381,0,-0.11
QK-116,0_1_0,109503,0,41,19927544021464,19927544021464,5586131352736,182.0,0,0,0,0,0,0,32.61327,13.25516,25,-1.21
QK-119,0_1_0,136588,0,48,30372558012888,30372558012888,9272774921888,222.4,0,0,0,0,0,0,32.7031,11.59328,715,-2.44
QJ-122,0_1_0,147422,0,50,36829681677568,36829681677568,11789846807680,249.8,0,0,0,0,0,0,32.23598,10.26377,891,-2.52
QI-123,0_1_0,148805,0,57,39142986234624,39142986234624,12736866085632,263.0,0,0,0,0,0,0,31.63411,9.46427,554,-2.34
QK-118,0_1_0,129200,0,45,27003765208792,27003765208792,8015280255648,209.0,0,0,0,0,0,0,32.73005,12.19515,1578,-2.73
QI-121,0_0_0,44690,0,19,13250743985152,13250743985152,4815120518912,296.5,0,0,0,0,0,0,31.67338,10.54387,34,-1.32
QL-117,0_1_0,115384,0,45,21619965234264,21619965234264,6179952359712,187.4,0,0,0,0,0,0,32.8109,12.99465,69,-1.58
QK-115,0_1_0,99262,0,35,16357922421464,16357922421464,4425981228064,164.8,0,0,0,0,0,0,32.47853,13.80313,15,-1.02
QJ-123,0_1_0,148290,0,52,37950430236928,37950430236928,12185591397696,255.9,0,0,0,0,0,0,32.08327,9.86851,937,-2.54
QK-117,0_1_0,120176,0,45,23683356355672,23683356355672,6881660776608,197.1,0,0,0,0,0,0,32.757,12.72516,1978,-2.82
QI-120,1_0_0,22302,0,9,9034235915264,9034235915264,3586445752320,405.1,0,0,0,0,0,0,31.67338,11.08386,2,-0.4
QK-135,1_0_0,7881,0,3,3844368549888,3844368549888,2029277245440,487.8,0,0,0,0,0,0,32.64921,2.95149,0,-0.13
QL-132,0_0_0,6635,0,3,1905132500992,1905132500992,700645274624,287.1,0,0,0,0,0,0,33.09836,4.84693,0,-0.0
QJ-136,1_0_0,954,0,1,642512035840,642512035840,420902121472,673.7,0,0,0,0,0,0,32.10123,2.75386,0,-0.0
QK-133,1_0_0,1395,0,1,549334091776,549334091776,344259665408,393.8,0,0,0,0,0,0,32.74802,4.04743,0,-0.0
QK-129,0_0_0,20823,0,6,5636010446848,5636010446848,1806991791616,270.7,0,0,0,0,0,0,32.60866,6.224,1,-0.32
QL-135,1_0_0,12472,0,4,5735826277376,5735826277376,3008426476032,459.9,0,0,0,0,0,0,33.09836,3.40064,1,-0.3
QK-131,0_0_0,10385,0,4,2729053919232,2729053919232,965875987968,262.8,0,0,0,0,0,0,32.60429,5.09846,1,-0.2
QK-132,1_0_0,266,0,1,191497486336,191497486336,116209690624,719.8,0,0,0,0,0,0,32.60866,4.60404,0,-0.0
QL-134,1_0_0,7056,0,3,3384589723648,3384589723648,1790902891008,479.7,0,0,0,0,0,0,33.09836,3.80489,0,-0.0
QI-135,0_0_0,1585,0,2,340831605760,340831605760,170335315968,215.1,0,0,0,0,0,0,31.80479,3.0503,0,-0.1
QL-130,0_0_0,20395,0,7,5668649504768,5668649504768,1851616859648,277.9,0,0,0,0,0,0,33.0763,5.95401,2,-0.35
QK-134,1_0_0,6909,0,3,3135150292992,3135150292992,1638239903744,453.8,0,0,0,0,0,0,32.60429,3.55336,0,-0.0
QL-131,0_0_0,15577,0,6,4383304235008,4383304235008,1469488012800,281.4,0,0,0,0,0,0,32.99955,5.40389,2,-0.39
QJ-132,1_0_0,419,0,1,254977685504,254977685504,112505848832,608.2,0,0,0,0,0,0,32.00242,5.05354,0,-0.0
QI-133,1_0_0,289,0,1,168245637120,168245637120,81704771584,581.9,0,0,0,0,0,0,31.67338,4.06406,0,-0.0
QL-133,1_0_0,1151,0,1,701155604480,701155604480,439903236096,609.1,0,0,0,0,0,0,33.09836,4.25404,0,-0.0
QJ-131,1_0_0,11138,0,4,3637231945728,3637231945728,1206143651840,326.6,0,0,0,0,0,0,32.15513,5.4488,1,-0.25
QK-130,0_0_0,18664,0,6,5166832168960,5166832168960,1730147445760,276.8,0,0,0,0,0,0,32.60866,5.68401,2,-0.38
QJ-133,1_0_0,296,0,1,127191590912,127191590912,84816547840,429.9,0,0,0,0,0,0,32.14102,4.33405,0,-0.0
QJ-135,0_0_0,2382,0,1,702071372800,702071372800,371953615360,294.7,0,0,0,0,0,0,32.15513,3.24793,0,-0.0
QG-131,1_0_0,332,0,1,102321354752,102321354752,69519279104,308.6,0,0,0,0,0,0,30.7381,5.14403,0,-0.0
QC-132,1_0_0,266,0,1,93700997120,93700997120,73443420160,352.3,0,0,0,0,0,0,28.86754,4.60404,0,-0.0
QC-130,1_0_0,240,0,1,87147798528,87147798528,65305989120,363.7,0,0,0,0,0,0,28.86754,5.68401,0,-0.0
QC-131,0_0_0,259,0,1,64107732992,64107732992,49692033024,247.6,0,0,0,0,0,0,28.86754,5.14403,0,-0.04
QG-130,1_0_0,2763,0,2,1401716709376,1401716709376,777475853824,507.4,0,0,0,0,0,0,30.85257,5.64643,0,-0.0
QF-130,1_0_0,694,0,1,246687608832,246687608832,130749668352,355.4,0,0,0,0,0,0,30.50223,5.99677,0,-0.0
QC-129,1_0_0,245,0,1,112031649792,112031649792,61863757824,456.5,0,0,0,0,0,0,28.86754,6.224,0,-0.0
QD-132,1_0_0,256,0,1,91923894272,91923894272,67784394752,359.2,0,0,0,0,0,0,29.33518,4.87404,0,-0.0
QH-131,1_0_0,1284,0,1,738675634176,738675634176,443262853120,575.3,0,0,0,0,0,0,31.20292,5.34999,0,-0.0
QE-132,1_0_0,381,0,1,198384320512,195644891136,157075841024,521.1,0,0,0,0,0,0,29.80282,4.60404,0,-0.0
QF-131,1_0_0,275,0,1,97432320000,97432320000,70965014528,354.6,0,0,0,0,0,0,30.27046,5.41402,0,-0.0
QE-130,1_0_0,290,0,1,95450202112,95450202112,66145893376,328.6,0,0,0,0,0,0,29.80282,5.68401,0,-0.0
QG-128,1_0_0,4416,0,1,2208232278016,2208232278016,1224277318656,500.0,0,0,0,0,0,0,30.75376,6.75136,0,-0.0
QE-129,0_0_0,223,0,1,62225123328,62225123328,22264344576,278.5,0,0,0,0,0,0,29.80282,6.224,0,-0.0
QG-129,1_0_0,2153,0,1,976379580416,976379580416,542715760640,453.5,0,0,0,0,0,0,30.75376,6.3022,0,-0.0
QD-131,1_0_0,277,0,1,179199057920,179199057920,136147083264,645.9,0,0,0,0,0,0,29.33518,5.41402,0,-0.0
QD-130,1_0_0,254,0,1,95121211392,95121211392,59192588288,375.1,0,0,0,0,0,0,29.33518,5.95401,0,-0.0
QF-132,1_0_0,336,0,1,106252177408,106252177408,81732311040,316.4,0,0,0,0,0,0,30.27046,4.87404,0,-0.0
QH-132,1_0_0,265,0,1,144465338368,144465338368,86909425664,545.1,0,0,0,0,0,0,31.20574,4.87404,0,-0.0
QE-131,0_0_0,264,0,1,48875364352,48875364352,37410156544,185.3,0,0,0,0,0,0,29.80282,5.14403,0,-0.1
QI-127,0_0_0,21317,0,7,5889687281664,5889687281664,1962065468672,276.3,0,0,0,0,0,0,31.67338,7.30397,2,-0.34
QE-128,0_0_0,2458,0,2,587274383360,587274383360,204771382272,239.0,0,0,0,0,0,0,29.64883,6.79628,0,-0.08
QF-128,0_0_0,32998,0,13,9517473145856,9517473145856,2416573569280,288.4,0,0,0,0,0,0,30.34952,7.00289,25,-1.2
QE-127,0_0_0,8752,0,4,1889311985664,1889311985664,564498194944,215.9,0,0,0,0,0,0,29.75663,7.35323,0,-0.11
QD-127,0_0_0,10317,0,4,2604636691456,2604636691456,711536492032,252.5,0,0,0,0,0,0,29.40629,7.60476,1,-0.2
QC-126,0_0_0,7734,0,2,2101055750144,2101055750144,581461500928,271.7,0,0,0,0,0,0,28.84933,7.80239,0,-0.11
QI-129,1_1_0,60703,0,23,19440904092672,19440904092672,6015767976704,320.3,0,0,0,0,0,0,31.65208,6.2483,289,-2.1
QH-130,1_0_0,13386,0,7,5190133760000,5190133760000,2059074564864,387.7,0,0,0,0,0,0,31.14902,6.05067,2,-0.37
QI-128,1_0_0,42882,0,20,13764578984960,13764578984960,4174413079552,321.0,0,0,0,0,0,0,31.65208,6.69746,32,-1.3
QI-130,1_0_0,55412,0,21,18310025399296,18310025399296,5625498772992,330.4,0,0,0,0,0,0,31.65208,5.70033,298,-2.12
QH-129,1_1_0,68963,0,26,21840105392128,21840105392128,6861494821120,316.7,0,0,0,0,0,0,31.20292,6.49983,290,-2.1
QD-128,0_0_0,2618,0,2,596555309056,596555309056,224116715520,227.9,0,0,0,0,0,0,29.35239,7.00289,0,-0.1
QF-127,0_1_0,70136,0,29,20353767618560,20353767618560,5914673629440,290.2,0,0,0,0,0,0,30.3046,7.49696,280,-2.09
QD-129,1_0_0,277,0,1,159988588544,159988588544,89828434944,577.4,0,0,0,0,0,0,29.33518,6.49399,0,-0.0
QJ-130,1_0_0,48361,0,21,15954018185216,15954018185216,4854709790208,329.9,0,0,0,0,0,0,31.9036,5.95186,85,-1.65
QE-125,0_0_0,35046,0,16,8745470393344,8745470393344,2195193428992,249.5,0,0,0,0,0,0,29.80282,8.38394,20,-1.13
QI-132,1_0_0,55257,0,21,18103566132224,18103566132224,5581432204800,327.6,0,0,0,0,0,0,31.60716,4.80202,295,-2.11
QH-127,0_0_0,25287,0,9,6931660869632,6931660869632,1876482336512,274.1,0,0,0,0,0,0,31.20574,7.57396,4,-0.61
QF-129,1_0_0,3027,0,2,1413375666176,1413375666176,743714459136,466.9,0,0,0,0,0,0,30.3046,6.40102,0,-0.0
QI-131,1_1_0,61708,0,22,19936697156608,19936697156608,6186901716224,323.1,0,0,0,0,0,0,31.71496,5.12541,289,-2.1
RH-119,0_1_1,101400,7,80,5134740295054,4673475619982,2534555300944,50.6,0,0,0,0,0,0,43.34814,11.98854,19,-1.11
RJ-118,0_1_1,103132,7,82,4886158381598,4497538531102,2326727218576,47.4,0,0,0,0,0,0,44.30035,12.64431,24,-1.2
RK-117,0_1_1,99586,7,81,4467994328590,4109131611150,2141507703344,44.9,0,0,0,0,0,0,44.74053,12.75211,30,-1.27
RL-117,0_1_1,93703,7,81,3836716454382,3528668797422,1823968865424,40.9,0,0,0,0,0,0,45.2346,13.0216,80,-1.63
RI-116,0_0_1,47664,5,53,3864945504000,3756044015872,1525021860136,81.1,0,0,0,0,0,0,43.83202,13.2438,2,-0.43
RI-121,0_1_1,84921,6,69,4456552247938,3937930814594,2493702914944,52.5,0,0,0,0,0,0,43.95001,10.70395,3,-0.53
RJ-122,0_1_1,79169,6,68,4124103923714,3595539779586,2382945719088,52.1,0,0,0,0,0,0,44.36324,10.4075,3,-0.48
RH-120,0_1_1,93851,7,75,4843869673374,4352517754782,2531952974928,51.6,0,0,0,0,0,0,43.38407,11.38667,55,-1.5
RH-118,0_1_1,106045,7,81,5373777029966,4908939577934,2578877456432,50.7,0,0,0,0,0,0,43.33916,12.42871,19,-1.12
RF-120,0_1_1,84360,7,67,4007516176398,3603979937806,2050977051936,47.5,0,0,0,0,0,0,42.53966,11.50345,3,-0.52
RG-119,0_1_1,90527,7,71,4433312360974,4016961990158,2231611517328,49.0,0,0,0,0,0,0,42.87203,11.59328,26,-1.23
RJ-117,0_0_1,57796,5,55,3161809213058,2945046997122,1440212881328,54.7,0,0,0,0,0,0,44.29966,12.9738,2,-0.46
RJ-114,0_0_0,34845,0,12,2753271884018,2745992341978,713127752258,79.0,0,0,0,0,0,0,44.29966,14.59376,2,-0.4
RM-114,0_0_1,31088,1,13,312719801984,311559856608,59304203024,10.1,0,0,0,0,0,0,45.70259,14.32376,4,-0.58
RK-121,0_1_1,79288,5,67,3998936263074,3492607547810,2286081364432,50.4,0,0,0,0,0,0,44.76748,10.43445,3,-0.47
RI-117,0_1_1,105769,7,82,5214828355534,4808426546382,2453070831344,49.3,0,0,0,0,0,0,43.83323,12.68922,24,-1.19
RI-120,0_1_1,88686,7,71,4640291265326,4100488666414,2553253498240,52.3,0,0,0,0,0,0,43.69848,10.95548,8,-0.8
RG-118,0_1_1,63758,6,57,2865736996450,2562718780514,1486671624912,44.9,0,0,0,0,0,0,42.89674,12.16383,3,-0.48
RF-119,0_1_1,60120,5,52,2734052074402,2431033858466,1424381029584,45.5,0,0,0,0,0,0,42.42288,11.70108,3,-0.47
RK-114,0_0_0,35366,0,11,2716410832512,2711450665056,601048051674,76.8,0,0,0,0,0,0,44.7673,14.32376,2,-0.4
QQ-137,1_0_0,9589,0,4,3708923923968,3667148246528,1677242444416,386.8,0,0,0,0,0,0,35.39805,1.95436,1,-0.2
QT-139,1_0_0,20032,0,6,11248797677568,11248797677568,4517387236096,561.5,0,0,0,0,0,0,36.79942,1.04706,5,-0.67
QT-140,1_0_0,16045,0,7,9097894571008,9097894571008,3574757565952,567.0,0,0,0,0,0,0,36.85332,0.6518,5,-0.67
QT-138,1_0_0,20175,0,5,8420879319680,8419790783104,3970830637056,417.4,0,0,0,0,0,0,36.79942,1.64893,2,-0.37
QU-139,1_0_0,525,0,1,207879471104,207879471104,143843909632,396.0,0,0,0,0,0,0,37.30248,0.80451,0,-0.0
QR-139,1_0_0,9917,0,3,4402448219136,4402448219136,1757124379392,443.9,0,0,0,0,0,0,35.90111,1.15486,1,-0.22
QQ-136,0_0_0,14089,0,5,3655357492480,3604838120704,1841551777152,259.5,0,0,0,0,0,0,35.39805,2.40351,1,-0.31
QR-138,1_0_0,6654,0,3,2576039385088,2576039385088,871987273728,387.2,0,0,0,0,0,0,35.85619,1.64893,0,-0.0
QR-137,0_0_0,16577,0,5,4972226483200,4930757597184,2057859455360,299.9,0,0,0,0,0,0,35.85619,1.95436,2,-0.39
QU-140,1_0_0,8019,0,3,5000892684288,5000892684288,1990752657408,623.6,0,0,0,0,0,0,37.30248,0.30146,0,-0.15
QV-140,1_0_0,5458,0,3,2852213592064,2837298200576,1770614303744,522.6,0,0,0,0,0,0,37.75164,0.55298,0,-0.0
QU-137,1_0_0,13080,0,4,6334546054144,6333549683712,2936979547648,484.3,0,0,0,0,0,0,37.24858,1.90046,2,-0.39
QR-140,1_0_0,1144,0,1,614769218560,614769218560,298895720448,537.3,0,0,0,0,0,0,35.90111,0.55298,0,-0.0
QS-138,1_0_0,11617,0,3,5008523057152,5008523057152,1931777800704,431.1,0,0,0,0,0,0,36.35026,1.35248,1,-0.28
QV-137,1_0_0,19589,0,6,10267747292672,10267747292672,4084784276480,524.2,0,0,0,0,0,0,37.75164,2.15199,5,-0.68
QU-136,1_0_0,15515,0,5,5797001119232,5770639214592,2674654078976,373.6,0,0,0,0,0,0,37.40129,2.44843,2,-0.4
QV-136,1_0_0,15769,0,5,7136939520000,7132387257856,2953102952448,452.6,0,0,0,0,0,0,37.65282,2.54724,2,-0.4
QS-137,1_0_0,10599,0,3,3535617433088,3534191661568,1415677010688,333.6,0,0,0,0,0,0,36.44908,1.80164,1,-0.23
QS-139,1_0_0,12567,0,5,5936736148480,5936736148480,2172255950848,472.4,0,0,0,0,0,0,36.30535,0.75061,2,-0.34
QU-138,1_0_0,5476,0,1,3264736567296,3260004411392,1771412905984,596.2,0,0,0,0,0,0,37.24858,1.35248,0,-0.0
QE-133,1_0_0,299,0,1,131906256896,98718976000,131906256896,441.0,0,0,0,0,0,0,29.80282,4.06406,0,-0.0
QF-135,1_0_0,272,0,1,180730847232,133221187584,180730847232,663.8,0,0,0,0,0,0,30.27046,3.25408,0,-0.0
QH-134,1_0_0,353,0,1,162578247680,162578247680,118371405824,460.7,0,0,0,0,0,0,31.20292,3.80489,0,-0.0
QF-133,1_0_0,235,0,1,198972084224,198972084224,147768053760,846.3,0,0,0,0,0,0,30.27046,4.33405,0,-0.0
QH-133,0_0_0,373,0,1,71511468032,71511468032,51124001280,191.9,0,0,0,0,0,0,31.20574,4.33405,0,-0.1
QG-132,0_0_0,229,0,1,35175029760,35175029760,10202769920,153.5,0,0,0,0,0,0,30.7381,4.60404,0,-0.1
QE-135,1_0_0,281,0,1,119278436352,118192414720,101614630912,425.1,0,0,0,0,0,0,29.80282,2.98409,0,-0.0
QF-134,1_0_0,237,0,1,89016070144,66716770304,89016070144,375.2,0,0,0,0,0,0,30.27046,3.79407,0,-0.0
